reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,course,speed,magvar,geoidheight,name,cmt,desc,src,url,urlname,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.78599001,43.00209859,0,0,3208,145.648,20/10/2020 21:38:54,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78599004,43.00209861,0,0,3209,145.658,20/10/2020 21:38:55,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599008,43.00209863,0,0,3210,145.67,20/10/2020 21:38:56,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.7859901,43.00209863,0,0,3211,145.678,20/10/2020 21:38:57,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78599044,43.00209815,0,0,3212,145.64,20/10/2020 21:38:58,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599067,43.00209883,0,0,3213,145.527,20/10/2020 21:38:59,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78599058,43.00209955,0,0,3214,145.504,20/10/2020 21:39:00,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599056,43.00209992,0,0,3215,145.51,20/10/2020 21:39:01,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78599056,43.00210011,0,0,3216,145.513,20/10/2020 21:39:02,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78599057,43.00210022,0,0,3217,145.515,20/10/2020 21:39:03,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78599057,43.00210029,0,0,3218,145.521,20/10/2020 21:39:04,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599059,43.00210031,0,0,3219,145.52,20/10/2020 21:39:05,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599063,43.00210032,0,0,3220,145.518,20/10/2020 21:39:06,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78599068,43.00210033,0,0,3221,145.515,20/10/2020 21:39:07,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78599074,43.00210034,0,0,3222,145.512,20/10/2020 21:39:08,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599077,43.00210035,0,0,3223,145.515,20/10/2020 21:39:09,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599085,43.00210035,0,0,3224,145.516,20/10/2020 21:39:10,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599091,43.00210036,0,0,3225,145.519,20/10/2020 21:39:11,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599095,43.00210038,0,0,3226,145.521,20/10/2020 21:39:12,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78599104,43.00210039,0,0,3227,145.521,20/10/2020 21:39:13,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78599111,43.0021004,0,0,3228,145.525,20/10/2020 21:39:14,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599116,43.00210042,0,0,3229,145.524,20/10/2020 21:39:15,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599123,43.00210043,0,0,3230,145.526,20/10/2020 21:39:16,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78599126,43.00210044,0,0,3231,145.527,20/10/2020 21:39:17,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.78599129,43.00210046,0,0,3232,145.524,20/10/2020 21:39:18,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.78599127,43.00210048,0,0,3233,145.521,20/10/2020 21:39:19,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78599126,43.00210049,0,0,3234,145.525,20/10/2020 21:39:20,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78599129,43.00210048,0,0,3235,145.528,20/10/2020 21:39:21,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78599132,43.00210047,0,0,3236,145.533,20/10/2020 21:39:22,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78599142,43.00210046,0,0,3237,145.542,20/10/2020 21:39:23,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78599155,43.00210048,0,0,3238,145.535,20/10/2020 21:39:24,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.78599165,43.00210048,0,0,3239,145.536,20/10/2020 21:39:25,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.7859917,43.00210047,0,0,3240,145.537,20/10/2020 21:39:26,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78599172,43.00210048,0,0,3241,145.538,20/10/2020 21:39:27,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599173,43.00210048,0,0,3242,145.537,20/10/2020 21:39:28,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599173,43.00210047,0,0,3243,145.539,20/10/2020 21:39:29,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78599175,43.00210046,0,0,3244,145.539,20/10/2020 21:39:30,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78599176,43.00210044,0,0,3245,145.539,20/10/2020 21:39:31,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599176,43.00210041,0,0,3246,145.541,20/10/2020 21:39:32,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.78599176,43.00210038,0,0,3247,145.539,20/10/2020 21:39:33,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.78599178,43.00210035,0,0,3248,145.539,20/10/2020 21:39:34,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.78599182,43.00210033,0,0,3249,145.538,20/10/2020 21:39:35,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599183,43.00210031,0,0,3250,145.538,20/10/2020 21:39:36,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599184,43.0021003,0,0,3251,145.54,20/10/2020 21:39:37,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599185,43.00210029,0,0,3252,145.539,20/10/2020 21:39:38,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.78599186,43.00210029,0,0,3253,145.537,20/10/2020 21:39:39,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.78599192,43.00210029,0,0,3254,145.535,20/10/2020 21:39:40,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.78599197,43.00210029,0,0,3255,145.527,20/10/2020 21:39:41,,0.0000000000000000,,,,,,,,,,,,7,,,,,
-78.78599202,43.0021003,0,0,3256,145.526,20/10/2020 21:39:42,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.78599205,43.00210031,0,0,3257,145.528,20/10/2020 21:39:43,,0.0000000000000000,,,,,,,,,,,,8,,,,,
-78.78599211,43.00210028,0,0,3258,145.522,20/10/2020 21:39:44,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599218,43.00210026,0,0,3259,145.519,20/10/2020 21:39:45,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599224,43.00210023,0,0,3260,145.518,20/10/2020 21:39:46,,0.0000000000000000,,,,,,,,,,,,9,,,,,
-78.78599228,43.00210019,0,0,3261,145.514,20/10/2020 21:39:47,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599237,43.00210015,0,0,3262,145.517,20/10/2020 21:39:48,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599241,43.00210013,0,0,3263,145.521,20/10/2020 21:39:49,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78599517,43.00209903,0,0,3264,145.416,20/10/2020 21:39:50,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78599663,43.00209842,0,0,3265,145.406,20/10/2020 21:39:51,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.7859974,43.00209811,0,0,3266,145.412,20/10/2020 21:39:52,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78599782,43.00209797,0,0,3267,145.413,20/10/2020 21:39:53,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599808,43.00209791,0,0,3268,145.415,20/10/2020 21:39:54,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599834,43.00209785,0,0,3269,145.424,20/10/2020 21:39:56,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599912,43.00209835,0,0,3270,145.728,20/10/2020 21:39:57,,0.2,,,,,,,,,,,,10,,,,,
-78.78600072,43.00209866,0,0,3271,145.751,20/10/2020 21:39:58,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78600463,43.00209932,0,0,3272,145.837,20/10/2020 21:39:59,,0.0000000000000000,,,,,,,,,,,,10,,,,,
-78.78600712,43.00209953,0,0,3273,145.931,20/10/2020 21:40:00,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78600845,43.00209962,0,0,3274,145.942,20/10/2020 21:40:01,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.78600919,43.00209963,0,0,3275,145.952,20/10/2020 21:40:02,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78600963,43.0020996,0,0,3276,145.955,20/10/2020 21:40:03,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78600985,43.00209959,0,0,3277,145.964,20/10/2020 21:40:04,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.78601001,43.00209957,0,0,3278,145.96,20/10/2020 21:40:05,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.78601008,43.00209954,0,0,3279,145.967,20/10/2020 21:40:06,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.78601012,43.00209952,0,0,3280,145.969,20/10/2020 21:40:07,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78601014,43.00209951,0,0,3281,145.973,20/10/2020 21:40:08,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78601015,43.0020995,0,0,3282,145.974,20/10/2020 21:40:09,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78600963,43.00209864,0,0,3283,146.215,20/10/2020 21:40:10,,0.16,,,,,,,,,,,,14,,,,,
-78.78600745,43.00209881,0,0,3284,146.506,20/10/2020 21:40:11,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78600529,43.00209654,0,0,3285,147.055,20/10/2020 21:40:12,,0.19,,,,,,,,,,,,14,,,,,
-78.7860009,43.00209492,0,0,3286,146.277,20/10/2020 21:40:13,,0.3,,,,,,,,,,,,11,,,,,
-78.78599905,43.00209513,0,0,3287,146.527,20/10/2020 21:40:14,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599812,43.00209554,0,0,3288,146.531,20/10/2020 21:40:15,,0.0000000000000000,,,,,,,,,,,,11,,,,,
-78.78599764,43.00209575,0,0,3289,146.532,20/10/2020 21:40:16,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.7859974,43.00209588,0,0,3290,146.531,20/10/2020 21:40:17,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.78599727,43.00209595,0,0,3291,146.53,20/10/2020 21:40:18,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.7859972,43.00209599,0,0,3292,146.534,20/10/2020 21:40:19,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.78599441,43.00208461,0,0,3293,146.792,20/10/2020 21:40:20,,1.94,,,,,,,,,,,,13,,,,,
-78.78598769,43.00206683,0,0,3294,147.145,20/10/2020 21:40:21,,1.97,,,,,,,,,,,,13,,,,,
-78.78597734,43.00204028,0,0,3295,148.407,20/10/2020 21:40:22,,2.91,,,,,,,,,,,,14,,,,,
-78.78595928,43.00201765,0,0,3296,147.803,20/10/2020 21:40:23,,0.0000000000000000,,,,,,,,,,,,15,,,,,
-78.78594919,43.00200759,0,0,3297,147.814,20/10/2020 21:40:24,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78594412,43.00200256,0,0,3298,147.814,20/10/2020 21:40:25,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78594155,43.00200003,0,0,3299,147.814,20/10/2020 21:40:26,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.7859364,43.00199431,0,0,3300,148.104,20/10/2020 21:40:27,,0.78,,,,,,,,,,,,13,,,,,
-78.78592104,43.00198228,0,0,3301,147.273,20/10/2020 21:40:28,,1.52,,,,,,,,,,,,14,,,,,
-78.78589973,43.00197129,0,0,3302,146.666,20/10/2020 21:40:29,,1.77,,,,,,,,,,,,15,,,,,
-78.78586472,43.00196445,0,0,3303,144.968,20/10/2020 21:40:30,,2.42,,,,,,,,,,,,15,,,,,
-78.78584189,43.00195812,0,0,3304,145.47,20/10/2020 21:40:31,,0.0000000000000000,,,,,,,,,,,,16,,,,,
-78.78583115,43.00195626,0,0,3305,145.421,20/10/2020 21:40:32,,0.0000000000000000,,,,,,,,,,,,16,,,,,
-78.78582573,43.00195538,0,0,3306,145.423,20/10/2020 21:40:33,,0.0000000000000000,,,,,,,,,,,,16,,,,,
-78.78582293,43.00195495,0,0,3307,145.414,20/10/2020 21:40:34,,0.0000000000000000,,,,,,,,,,,,15,,,,,
-78.78582149,43.00195476,0,0,3308,145.416,20/10/2020 21:40:35,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78582077,43.00195464,0,0,3309,145.416,20/10/2020 21:40:36,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78582037,43.00195462,0,0,3310,145.413,20/10/2020 21:40:37,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78582013,43.00195465,0,0,3311,145.414,20/10/2020 21:40:38,,0.0000000000000000,,,,,,,,,,,,14,,,,,
-78.78581999,43.00195469,0,0,3312,145.412,20/10/2020 21:40:39,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78581817,43.00196009,0,0,3313,145.822,20/10/2020 21:40:40,,0.87,,,,,,,,,,,,12,,,,,
-78.78582162,43.00196931,0,0,3314,145.551,20/10/2020 21:40:41,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.78583492,43.00200193,0,0,3315,143.736,20/10/2020 21:40:42,,3.07,,,,,,,,,,,,11,,,,,
-78.78585522,43.00204743,0,0,3316,143.633,20/10/2020 21:40:43,,4.14,,,,,,,,,,,,13,,,,,
-78.78588573,43.00209772,0,0,3317,143.849,20/10/2020 21:40:44,,5.23,,,,,,,,,,,,13,,,,,
-78.78591206,43.00216279,0,0,3318,146.508,20/10/2020 21:40:45,,6.43,,,,,,,,,,,,13,,,,,
-78.78587817,43.00232607,0,0,3319,146.714,20/10/2020 21:40:46,,7.59,,,,,,,,,,,,13,,,,,
-78.78581868,43.00256439,0,0,3320,161.789,20/10/2020 21:40:47,,8.77,,,,,,,,,,,,13,,,,,
-78.78581504,43.00264456,0,0,3321,160.91,20/10/2020 21:40:48,,9.02,,,,,,,,,,,,13,,,,,
-78.785847,43.00270229,0,0,3322,156.552,20/10/2020 21:40:49,,8.84,,,,,,,,,,,,13,,,,,
-78.78586134,43.00276509,0,0,3323,157.175,20/10/2020 21:40:50,,8.32,,,,,,,,,,,,11,,,,,
-78.78585139,43.0028124,0,0,3324,149.628,20/10/2020 21:40:51,,7.45,,,,,,,,,,,,13,,,,,
-78.78585304,43.00286362,0,0,3325,146.22,20/10/2020 21:40:52,,6.5,,,,,,,,,,,,14,,,,,
-78.78586082,43.00291977,0,0,3326,147.32,20/10/2020 21:40:53,,5.26,,,,,,,,,,,,14,,,,,
-78.78585946,43.00296858,0,0,3327,148.935,20/10/2020 21:40:54,,4.86,,,,,,,,,,,,15,,,,,
-78.78586552,43.0030158,0,0,3328,149.938,20/10/2020 21:40:55,,4.96,,,,,,,,,,,,15,,,,,
-78.78588966,43.00306287,0,0,3329,148.935,20/10/2020 21:40:56,,5,,,,,,,,,,,,17,,,,,
-78.78590749,43.00310759,0,0,3330,149.629,20/10/2020 21:40:57,,5.24,,,,,,,,,,,,17,,,,,
-78.78595534,43.00314577,0,0,3331,148.819,20/10/2020 21:40:58,,5.28,,,,,,,,,,,,17,,,,,
-78.78600017,43.00318225,0,0,3332,148.912,20/10/2020 21:40:59,,5.3,,,,,,,,,,,,17,,,,,
-78.78604444,43.00320248,0,0,3333,146.48,20/10/2020 21:41:00,,4.98,,,,,,,,,,,,17,,,,,
-78.78610227,43.00322972,0,0,3334,146.275,20/10/2020 21:41:01,,5.24,,,,,,,,,,,,17,,,,,
-78.78623567,43.00320353,0,0,3335,145.613,20/10/2020 21:41:02,,7.44,,,,,,,,,,,,17,,,,,
-78.78632725,43.0031898,0,0,3336,144.251,20/10/2020 21:41:03,,8.36,,,,,,,,,,,,17,,,,,
-78.78647094,43.00318735,0,0,3337,143.666,20/10/2020 21:41:04,,9.32,,,,,,,,,,,,17,,,,,
-78.78660956,43.00317158,0,0,3338,143.321,20/10/2020 21:41:05,,9.95,,,,,,,,,,,,17,,,,,
-78.78674175,43.00317462,0,0,3339,142.46,20/10/2020 21:41:06,,10.28,,,,,,,,,,,,17,,,,,
-78.78689717,43.00317801,0,0,3340,141.978,20/10/2020 21:41:07,,11.01,,,,,,,,,,,,17,,,,,
-78.78703431,43.00316758,0,0,3341,142.954,20/10/2020 21:41:08,,11.3,,,,,,,,,,,,16,,,,,
-78.78720169,43.00317704,0,0,3342,142.474,20/10/2020 21:41:09,,11.91,,,,,,,,,,,,16,,,,,
-78.78735002,43.00318551,0,0,3343,142.426,20/10/2020 21:41:10,,11.74,,,,,,,,,,,,16,,,,,
-78.78743974,43.00318298,0,0,3344,142.643,20/10/2020 21:41:11,,11.18,,,,,,,,,,,,14,,,,,
-78.7875952,43.00317317,0,0,3345,140.592,20/10/2020 21:41:12,,11.83,,,,,,,,,,,,12,,,,,
-78.78773047,43.00317517,0,0,3346,139.82,20/10/2020 21:41:13,,11.85,,,,,,,,,,,,13,,,,,
-78.78787566,43.00315848,0,0,3347,139.632,20/10/2020 21:41:14,,11.62,,,,,,,,,,,,13,,,,,
-78.78803171,43.00315457,0,0,3348,138.768,20/10/2020 21:41:15,,11.93,,,,,,,,,,,,13,,,,,
-78.78817171,43.00320814,0,0,3349,136.957,20/10/2020 21:41:16,,11.81,,,,,,,,,,,,15,,,,,
-78.78833762,43.00319293,0,0,3350,137.333,20/10/2020 21:41:17,,12.01,,,,,,,,,,,,14,,,,,
-78.78845994,43.00314249,0,0,3351,134.939,20/10/2020 21:41:18,,12.02,,,,,,,,,,,,14,,,,,
-78.78858332,43.00313287,0,0,3352,134.713,20/10/2020 21:41:19,,11.47,,,,,,,,,,,,14,,,,,
-78.78874094,43.00312518,0,0,3353,135.748,20/10/2020 21:41:20,,11.15,,,,,,,,,,,,14,,,,,
-78.78886518,43.00313473,0,0,3354,137.646,20/10/2020 21:41:21,,10.28,,,,,,,,,,,,14,,,,,
-78.78899019,43.00307198,0,0,3355,135.477,20/10/2020 21:41:22,,9.95,,,,,,,,,,,,13,,,,,
-78.78906839,43.00308908,0,0,3356,135.302,20/10/2020 21:41:23,,7.98,,,,,,,,,,,,13,,,,,
-78.78912964,43.0030827,0,0,3357,133.102,20/10/2020 21:41:24,,6.9,,,,,,,,,,,,13,,,,,
-78.78919451,43.00308249,0,0,3358,133.735,20/10/2020 21:41:25,,5.84,,,,,,,,,,,,15,,,,,
-78.78923363,43.0030986,0,0,3359,133.883,20/10/2020 21:41:26,,4.93,,,,,,,,,,,,15,,,,,
-78.78933221,43.00309903,0,0,3360,134.475,20/10/2020 21:41:27,,5.71,,,,,,,,,,,,14,,,,,
-78.78938097,43.00314521,0,0,3361,133.694,20/10/2020 21:41:28,,6.36,,,,,,,,,,,,15,,,,,
-78.78948882,43.00314177,0,0,3362,132.894,20/10/2020 21:41:29,,7.85,,,,,,,,,,,,16,,,,,
-78.78957107,43.00316369,0,0,3363,132.376,20/10/2020 21:41:30,,8.71,,,,,,,,,,,,17,,,,,
-78.7896745,43.00318018,0,0,3364,132.238,20/10/2020 21:41:31,,9.36,,,,,,,,,,,,17,,,,,
-78.78980597,43.00318307,0,0,3365,133.953,20/10/2020 21:41:32,,10.17,,,,,,,,,,,,17,,,,,
-78.78994704,43.00318681,0,0,3366,134.768,20/10/2020 21:41:33,,10.91,,,,,,,,,,,,16,,,,,
-78.79009377,43.00317986,0,0,3367,135.958,20/10/2020 21:41:34,,11.31,,,,,,,,,,,,17,,,,,
-78.79023827,43.00317303,0,0,3368,136.232,20/10/2020 21:41:35,,11.46,,,,,,,,,,,,17,,,,,
-78.7903923,43.00317558,0,0,3369,135.94,20/10/2020 21:41:36,,12.24,,,,,,,,,,,,17,,,,,
-78.79052716,43.00318435,0,0,3370,134.807,20/10/2020 21:41:37,,11.77,,,,,,,,,,,,16,,,,,
-78.79067204,43.00318821,0,0,3371,135.92,20/10/2020 21:41:38,,11.79,,,,,,,,,,,,16,,,,,
-78.79111705,43.00319118,0,0,3372,134.348,20/10/2020 21:41:41,,11.96,,,,,,,,,,,,15,,,,,
-78.79125608,43.00319979,0,0,3373,134.085,20/10/2020 21:41:42,,12.01,,,,,,,,,,,,14,,,,,
-78.79141372,43.00320663,0,0,3374,136.104,20/10/2020 21:41:43,,12.01,,,,,,,,,,,,14,,,,,
-78.79157122,43.00320582,0,0,3375,137.198,20/10/2020 21:41:44,,12.04,,,,,,,,,,,,14,,,,,
-78.79172772,43.00320815,0,0,3376,138.17,20/10/2020 21:41:45,,11.97,,,,,,,,,,,,14,,,,,
-78.79188875,43.00320022,0,0,3377,138.669,20/10/2020 21:41:46,,12.01,,,,,,,,,,,,14,,,,,
-78.79203512,43.00321734,0,0,3378,139.38,20/10/2020 21:41:47,,11.75,,,,,,,,,,,,15,,,,,
-78.79219374,43.00320001,0,0,3379,140.727,20/10/2020 21:41:48,,11.85,,,,,,,,,,,,16,,,,,
-78.79234132,43.00319146,0,0,3380,140.144,20/10/2020 21:41:49,,11.74,,,,,,,,,,,,16,,,,,
-78.79247185,43.00319413,0,0,3381,140.235,20/10/2020 21:41:50,,11.34,,,,,,,,,,,,17,,,,,
-78.79262146,43.00318867,0,0,3382,142.546,20/10/2020 21:41:51,,10.92,,,,,,,,,,,,17,,,,,
-78.79274565,43.00315709,0,0,3383,140.245,20/10/2020 21:41:52,,10.59,,,,,,,,,,,,17,,,,,
-78.79285888,43.00314418,0,0,3384,139.419,20/10/2020 21:41:53,,9.21,,,,,,,,,,,,17,,,,,
-78.79292159,43.0031188,0,0,3385,137.731,20/10/2020 21:41:54,,7.74,,,,,,,,,,,,17,,,,,
-78.79296663,43.00313736,0,0,3386,136.724,20/10/2020 21:41:55,,6.24,,,,,,,,,,,,17,,,,,
-78.79303976,43.00315767,0,0,3387,137.992,20/10/2020 21:41:56,,5.74,,,,,,,,,,,,16,,,,,
-78.79308373,43.00318261,0,0,3388,137.409,20/10/2020 21:41:57,,5.63,,,,,,,,,,,,17,,,,,
-78.79316289,43.00317179,0,0,3389,137.586,20/10/2020 21:41:58,,6.06,,,,,,,,,,,,17,,,,,
-78.7932235,43.00314779,0,0,3390,136.035,20/10/2020 21:41:59,,5.46,,,,,,,,,,,,17,,,,,
-78.7932997,43.00313408,0,0,3391,137.865,20/10/2020 21:42:00,,6.5,,,,,,,,,,,,17,,,,,
-78.79335943,43.00307601,0,0,3392,136.056,20/10/2020 21:42:01,,7.36,,,,,,,,,,,,17,,,,,
-78.79340923,43.00302055,0,0,3393,135.7,20/10/2020 21:42:02,,7.47,,,,,,,,,,,,17,,,,,
-78.79342965,43.00295819,0,0,3394,135.482,20/10/2020 21:42:03,,6.98,,,,,,,,,,,,17,,,,,
-78.79344101,43.00288287,0,0,3395,135.118,20/10/2020 21:42:04,,7.15,,,,,,,,,,,,17,,,,,
-78.79342871,43.00280955,0,0,3396,134.078,20/10/2020 21:42:05,,7.67,,,,,,,,,,,,17,,,,,
-78.79341935,43.00270864,0,0,3397,132.41,20/10/2020 21:42:06,,8.43,,,,,,,,,,,,16,,,,,
-78.79343144,43.00262335,0,0,3398,131.381,20/10/2020 21:42:07,,8.01,,,,,,,,,,,,16,,,,,
-78.79343166,43.00255261,0,0,3399,131.564,20/10/2020 21:42:08,,7.72,,,,,,,,,,,,15,,,,,
-78.79342305,43.00249498,0,0,3400,131.521,20/10/2020 21:42:09,,7.22,,,,,,,,,,,,15,,,,,
-78.79342045,43.00243041,0,0,3401,131.339,20/10/2020 21:42:10,,7.44,,,,,,,,,,,,15,,,,,
-78.79343081,43.0023546,0,0,3402,131.172,20/10/2020 21:42:11,,7.2,,,,,,,,,,,,15,,,,,
-78.79342709,43.00229703,0,0,3403,131.736,20/10/2020 21:42:12,,6.91,,,,,,,,,,,,15,,,,,
-78.79343099,43.00224783,0,0,3404,131.629,20/10/2020 21:42:13,,6.01,,,,,,,,,,,,15,,,,,
-78.7934313,43.00218541,0,0,3405,131.659,20/10/2020 21:42:14,,6.11,,,,,,,,,,,,14,,,,,
-78.79342916,43.00216673,0,0,3406,130.798,20/10/2020 21:42:15,,3.19,,,,,,,,,,,,14,,,,,
-78.79342641,43.0021523,0,0,3407,130.445,20/10/2020 21:42:16,,1.39,,,,,,,,,,,,13,,,,,
-78.79342415,43.00216852,0,0,3408,129.048,20/10/2020 21:42:17,,0.19,,,,,,,,,,,,12,,,,,
-78.79343111,43.00216763,0,0,3409,128.701,20/10/2020 21:42:18,,0.52,,,,,,,,,,,,12,,,,,
-78.79343767,43.00217385,0,0,3410,128.102,20/10/2020 21:42:19,,0.43,,,,,,,,,,,,12,,,,,
-78.79343617,43.00217892,0,0,3411,127.292,20/10/2020 21:42:20,,0.22,,,,,,,,,,,,12,,,,,
-78.79342584,43.00218041,0,0,3412,127.732,20/10/2020 21:42:21,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.7934224,43.00218145,0,0,3413,127.823,20/10/2020 21:42:22,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.79342266,43.00218148,0,0,3414,128.061,20/10/2020 21:42:23,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.79342699,43.00217809,0,0,3415,128.203,20/10/2020 21:42:24,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.79342414,43.00217647,0,0,3416,128.381,20/10/2020 21:42:25,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.79342441,43.00217443,0,0,3417,128.625,20/10/2020 21:42:26,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.79342261,43.00217822,0,0,3418,128.701,20/10/2020 21:42:27,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.79342342,43.00217799,0,0,3419,128.952,20/10/2020 21:42:28,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.79342553,43.00217625,0,0,3420,129.189,20/10/2020 21:42:29,,0.0000000000000000,,,,,,,,,,,,13,,,,,
-78.79342737,43.00217859,0,0,3421,128.788,20/10/2020 21:42:30,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.79343448,43.00217589,0,0,3422,129.445,20/10/2020 21:42:31,,0.0000000000000000,,,,,,,,,,,,12,,,,,
-78.79344991,43.00209429,0,0,3423,130.008,20/10/2020 21:42:32,,5.2,,,,,,,,,,,,12,,,,,
-78.79343514,43.00202834,0,0,3424,129.335,20/10/2020 21:42:33,,6.29,,,,,,,,,,,,12,,,,,
-78.79341294,43.00195682,0,0,3425,128.181,20/10/2020 21:42:34,,7.21,,,,,,,,,,,,12,,,,,
-78.79341769,43.00187353,0,0,3426,129.052,20/10/2020 21:42:35,,8.11,,,,,,,,,,,,13,,,,,
-78.79340806,43.00180018,0,0,3427,129.756,20/10/2020 21:42:36,,8.09,,,,,,,,,,,,13,,,,,
-78.79343207,43.00171654,0,0,3428,129.187,20/10/2020 21:42:37,,8.51,,,,,,,,,,,,13,,,,,
-78.79346095,43.00162599,0,0,3429,129.26,20/10/2020 21:42:38,,9.08,,,,,,,,,,,,12,,,,,
